ISOTime,wl,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
06/01/2013 07:00:00,-0.296000,33.833770,25.753025,1.000000,0.000000,5.417973,144.329886,77.436041,0.756938,1.372290,0.314823,381.835619,61.273425,15.840895,16.391557,0.804368,3.115896,23.273053,1.150674
06/01/2013 08:00:00,-0.286000,33.838135,25.756292,1.000000,0.000000,5.420950,144.225944,77.531402,0.756902,1.373672,0.315688,381.587504,61.263500,15.862162,16.381704,0.803802,3.115297,23.270927,1.151058
06/01/2013 09:00:00,-0.266000,33.842501,25.759559,1.000000,0.000000,5.423927,144.122001,77.626763,0.756867,1.375055,0.316552,381.339390,61.253576,15.883429,16.371850,0.803235,3.114698,23.268800,1.151443
06/01/2013 10:00:00,-0.256000,33.846867,25.762825,1.000000,0.000000,5.426905,144.018058,77.722123,0.756831,1.376437,0.317417,381.091276,61.243651,15.904696,16.361996,0.802668,3.114099,23.266673,1.151827
06/01/2013 11:00:00,-0.206000,33.851232,25.766092,1.000000,0.000000,5.429882,143.914116,77.817484,0.756796,1.377819,0.318281,380.843161,61.233726,15.925963,16.352143,0.802102,3.113500,23.264547,1.152211
06/01/2013 12:00:00,-0.156000,33.855598,25.769359,1.000000,0.000000,5.432859,143.810173,77.912845,0.756760,1.379202,0.319145,380.595047,61.223802,15.947230,16.342289,0.801535,3.112901,23.262420,1.152595
06/01/2013 13:00:00,-0.136000,33.859963,25.772626,1.000000,0.000000,5.435837,143.706230,78.008205,0.756725,1.380584,0.320010,380.346933,61.213877,15.968497,16.332435,0.800968,3.112302,23.260293,1.152979
06/01/2013 14:00:00,-0.076000,33.864329,25.775892,1.000000,0.000000,5.438814,143.602288,78.103566,0.756690,1.381966,0.320874,380.098818,61.203953,15.989764,16.322582,0.800402,3.111702,23.258167,1.153363
06/01/2013 15:00:00,-0.036000,33.868695,25.779159,1.000000,0.000000,5.441792,143.498345,78.198927,0.756654,1.383348,0.321739,379.850704,61.194028,16.011030,16.312728,0.799835,3.111103,23.256040,1.153748
06/01/2013 16:00:00,-0.016000,33.873060,25.782426,1.000000,0.000000,5.444769,143.394402,78.294287,0.756619,1.384731,0.322603,379.602590,61.184104,16.032297,16.302875,0.799268,3.110504,23.253913,1.154132
06/01/2013 17:00:00,0.064000,33.877426,25.785693,1.000000,0.000000,5.447746,143.290460,78.389648,0.756583,1.386113,0.323467,379.354475,61.174179,16.053564,16.293021,0.798702,3.109905,23.251786,1.154516
06/01/2013 18:00:00,0.094000,33.881791,25.788959,1.000000,0.000000,5.450724,143.186517,78.485009,0.756548,1.387495,0.324332,379.106361,61.164254,16.074831,16.283167,0.798135,3.109306,23.249660,1.154900
06/01/2013 19:00:00,0.114000,33.886157,25.792226,1.000000,0.000000,5.453701,143.082575,78.580369,0.756512,1.388877,0.325196,378.858247,61.154330,16.096098,16.273314,0.797568,3.108707,23.247533,1.155284
06/01/2013 20:00:00,0.144000,33.890522,25.795493,1.000000,0.000000,5.456678,142.978632,78.675730,0.756477,1.390260,0.326061,378.610132,61.144405,16.117365,16.263460,0.797002,3.108108,23.245406,1.155669
06/01/2013 21:00:00,0.134000,33.894888,25.798760,1.000000,0.000000,5.459656,142.874689,78.771091,0.756442,1.391642,0.326925,378.362018,61.134481,16.138632,16.253607,0.796435,3.107509,23.243280,1.156053
06/01/2013 22:00:00,0.074000,33.899254,25.802027,1.000000,0.000000,5.462633,142.770747,78.866451,0.756406,1.393024,0.327789,378.113904,61.124556,16.159899,16.243753,0.795868,3.106910,23.241153,1.156437
06/01/2013 23:00:00,0.024000,33.903619,25.805293,1.000000,0.000000,5.465611,142.666804,78.961812,0.756371,1.394406,0.328654,377.865789,61.114632,16.181166,16.233899,0.795302,3.106311,23.239026,1.156821
07/01/2013 00:00:00,-0.026000,33.907985,25.808560,1.000000,0.000000,5.468588,142.562861,79.057173,0.756335,1.395789,0.329518,377.617675,61.104707,16.202433,16.224046,0.794735,3.105711,23.236900,1.157205
07/01/2013 01:00:00,-0.096000,33.912350,25.811827,1.000000,0.000000,5.471565,142.458919,79.152533,0.756300,1.397171,0.330383,377.369561,61.094782,16.223700,16.214192,0.794169,3.105112,23.234773,1.157589
07/01/2013 02:00:00,-0.126000,33.916716,25.815094,1.000000,0.000000,5.474543,142.354976,79.247894,0.756264,1.398553,0.331247,377.121446,61.084858,16.244967,16.204339,0.793602,3.104513,23.232646,1.157974
07/01/2013 03:00:00,-0.186000,33.921082,25.818360,1.000000,0.000000,5.477520,142.251033,79.343255,0.756229,1.399935,0.332111,376.873332,61.074933,16.266234,16.194485,0.793035,3.103914,23.230519,1.158358
07/01/2013 04:00:00,-0.226000,33.925447,25.821627,1.000000,0.000000,5.480497,142.147091,79.438615,0.756193,1.401318,0.332976,376.625218,61.065009,16.287501,16.184631,0.792469,3.103315,23.228393,1.158742
07/01/2013 05:00:00,-0.226000,33.929813,25.824894,1.000000,0.000000,5.483475,142.043148,79.533976,0.756158,1.402700,0.333840,376.377103,61.055084,16.308768,16.174778,0.791902,3.102716,23.226266,1.159126
07/01/2013 06:00:00,-0.246000,33.934178,25.828161,1.000000,0.000000,5.486452,141.939205,79.629337,0.756123,1.404082,0.334705,376.128989,61.045160,16.330035,16.164924,0.791335,3.102117,23.224139,1.159510
07/01/2013 07:00:00,-0.206000,33.938544,25.831427,1.000000,0.000000,5.489430,141.835263,79.724697,0.756087,1.405465,0.335569,375.880875,61.035235,16.351302,16.155070,0.790769,3.101518,23.222013,1.159894
07/01/2013 08:00:00,-0.226000,33.942910,25.834694,1.000000,0.000000,5.492407,141.731320,79.820058,0.756052,1.406847,0.336433,375.632760,61.025310,16.372568,16.145217,0.790202,3.100919,23.219886,1.160279
07/01/2013 09:00:00,-0.236000,33.947275,25.837961,1.000000,0.000000,5.495384,141.627378,79.915419,0.756016,1.408229,0.337298,375.384646,61.015386,16.393835,16.135363,0.789635,3.100320,23.217759,1.160663
07/01/2013 10:00:00,-0.146000,33.949021,25.838043,1.000000,0.000000,5.498362,141.661206,80.010779,0.755981,1.409611,0.338162,375.136532,61.005461,16.415102,16.125510,0.789069,3.097790,23.215633,1.161047
07/01/2013 11:00:00,-0.116000,33.946417,25.832834,1.000000,0.000000,5.501339,141.923837,80.106140,0.755945,1.410994,0.339027,374.888417,60.995537,16.436369,16.115656,0.788502,3.093055,23.213506,1.161431
07/01/2013 12:00:00,-0.056000,33.943813,25.827626,1.000000,0.000000,5.504316,142.186468,80.201501,0.755910,1.412376,0.339891,374.640303,60.985612,16.457636,16.105802,0.787935,3.088320,23.211379,1.161815
07/01/2013 13:00:00,-0.006000,33.941209,25.822418,1.000000,0.000000,5.507294,142.449100,80.296861,0.755875,1.413758,0.340755,374.392189,60.975688,16.478903,16.095949,0.787369,3.083585,23.209253,1.162200
07/01/2013 14:00:00,0.034000,33.938605,25.817210,1.000000,0.000000,5.510271,142.711731,80.392222,0.755839,1.415140,0.341620,374.144074,60.965763,16.500170,16.086095,0.786802,3.078850,23.207126,1.162584
07/01/2013 15:00:00,0.074000,33.936001,25.812001,1.000000,0.000000,5.513248,142.974363,80.487583,0.755804,1.416523,0.342484,373.895960,60.955838,16.521437,16.076242,0.786235,3.074115,23.204999,1.162968
07/01/2013 16:00:00,0.154000,33.933397,25.806793,1.000000,0.000000,5.516226,143.236994,80.582943,0.755768,1.417905,0.343349,373.647846,60.945914,16.542704,16.066388,0.785669,3.069380,23.202872,1.163352
07/01/2013 17:00:00,0.184000,33.930792,25.801585,1.000000,0.000000,5.519203,143.499625,80.678304,0.755733,1.419287,0.344213,373.399731,60.935989,16.563971,16.056534,0.785102,3.064644,23.200746,1.163736
07/01/2013 18:00:00,0.264000,33.928188,25.796377,1.000000,0.000000,5.522181,143.762257,80.773665,0.755697,1.420669,0.345077,373.151617,60.926065,16.585238,16.046681,0.784535,3.059909,23.198619,1.164120
07/01/2013 19:00:00,0.284000,33.925584,25.791168,1.000000,0.000000,5.525158,144.024888,80.869025,0.755662,1.422052,0.345942,372.903503,60.916140,16.606505,16.036827,0.783969,3.055174,23.196492,1.164505
07/01/2013 20:00:00,0.304000,33.922980,25.785960,1.000000,0.000000,5.528135,144.287519,80.964386,0.755627,1.423434,0.346806,372.655388,60.906216,16.627772,16.026974,0.783402,3.050439,23.194366,1.164889
07/01/2013 21:00:00,0.324000,33.920376,25.780752,1.000000,0.000000,5.531113,144.550151,81.059747,0.755591,1.424816,0.347671,372.407274,60.896291,16.649039,16.017120,0.782835,3.045704,23.192239,1.165273
07/01/2013 22:00:00,0.264000,33.917772,25.775544,1.000000,0.000000,5.534090,144.812782,81.155107,0.755556,1.426199,0.348535,372.159160,60.886366,16.670306,16.007266,0.782269,3.040969,23.190112,1.165657
07/01/2013 23:00:00,0.204000,33.915168,25.770335,1.000000,0.000000,5.537067,145.075414,81.250468,0.755520,1.427581,0.349399,371.911045,60.876442,16.691573,15.997413,0.781702,3.036234,23.187986,1.166041
08/01/2013 00:00:00,0.134000,33.912564,25.765127,1.000000,0.000000,5.540045,145.338045,81.345829,0.755485,1.428963,0.350264,371.662931,60.866517,16.712840,15.987559,0.781135,3.031498,23.185859,1.166425
08/01/2013 01:00:00,0.054000,33.909959,25.759919,1.000000,0.000000,5.543022,145.600676,81.441189,0.755449,1.430345,0.351128,371.414817,60.856593,16.734107,15.977706,0.780569,3.026763,23.183732,1.166810
08/01/2013 02:00:00,-0.016000,33.907355,25.754711,1.000000,0.000000,5.546000,145.863308,81.536550,0.755414,1.431728,0.351993,371.166703,60.846668,16.755373,15.967852,0.780002,3.022028,23.181606,1.167194
08/01/2013 03:00:00,-0.086000,33.904751,25.749503,1.000000,0.000000,5.548977,146.125939,81.631911,0.755379,1.433110,0.352857,370.918588,60.836744,16.776640,15.957998,0.779435,3.017293,23.179479,1.167578
08/01/2013 04:00:00,-0.146000,33.902147,25.744294,1.000000,0.000000,5.551954,146.388570,81.727271,0.755343,1.434492,0.353721,370.670474,60.826819,16.797907,15.948145,0.778869,3.012558,23.177352,1.167962
08/01/2013 05:00:00,-0.196000,33.899543,25.739086,1.000000,0.000000,5.554932,146.651202,81.822632,0.755308,1.435874,0.354586,370.422360,60.816894,16.819174,15.938291,0.778302,3.007823,23.175225,1.168346
08/01/2013 06:00:00,-0.226000,33.896939,25.733878,1.000000,0.000000,5.557909,146.913833,81.917993,0.755272,1.437257,0.355450,370.174245,60.806970,16.840441,15.928437,0.777735,3.003088,23.173099,1.168731
08/01/2013 07:00:00,-0.246000,33.894335,25.728670,1.000000,0.000000,5.560886,147.176465,82.013353,0.755237,1.438639,0.356315,369.926131,60.797045,16.861708,15.918584,0.777169,2.998353,23.170972,1.169115
08/01/2013 08:00:00,-0.216000,33.891731,25.723461,1.000000,0.000000,5.563864,147.439096,82.108714,0.755201,1.440021,0.357179,369.678017,60.787121,16.882975,15.908730,0.776602,2.993617,23.168845,1.169499
08/01/2013 09:00:00,-0.186000,33.889127,25.718253,1.000000,0.000000,5.566841,147.701727,82.204075,0.755166,1.441403,0.358043,369.429902,60.777196,16.904242,15.898877,0.776035,2.988882,23.166719,1.169883
08/01/2013 10:00:00,-0.136000,33.886522,25.713045,1.000000,0.000000,5.569819,147.964359,82.299435,0.755130,1.442786,0.358908,369.181788,60.767272,16.925509,15.889023,0.775469,2.984147,23.164592,1.170267
08/01/2013 11:00:00,-0.106000,33.883918,25.707837,1.000000,0.000000,5.572796,148.226990,82.394796,0.755095,1.444168,0.359772,368.933674,60.757347,16.946776,15.879169,0.774902,2.979412,23.162465,1.170651
08/01/2013 12:00:00,-0.046000,33.881314,25.702628,1.000000,0.000000,5.575773,148.489621,82.490157,0.755060,1.445550,0.360637,368.685559,60.747422,16.968043,15.869316,0.774335,2.974677,23.160339,1.171036
08/01/2013 13:00:00,-0.016000,33.878710,25.697420,1.000000,0.000000,5.578751,148.752253,82.585517,0.755024,1.446933,0.361501,368.437445,60.737498,16.989310,15.859462,0.773769,2.969942,23.158212,1.171420
08/01/2013 14:00:00,0.044000,33.876106,25.692212,1.000000,0.000000,5.581728,149.014884,82.680878,0.754989,1.448315,0.362365,368.189331,60.727573,17.010577,15.849609,0.773202,2.965207,23.156085,1.171804
08/01/2013 15:00:00,0.114000,33.873502,25.687004,1.000000,0.000000,5.584705,149.277516,82.776239,0.754953,1.449697,0.363230,367.941216,60.717649,17.031844,15.839755,0.772635,2.960472,23.153958,1.172188
08/01/2013 16:00:00,0.164000,33.870898,25.681795,1.000000,0.000000,5.587683,149.540147,82.871599,0.754918,1.451079,0.364094,367.693102,60.707724,17.053111,15.829901,0.772069,2.955736,23.151832,1.172572
08/01/2013 17:00:00,0.214000,33.868294,25.676587,1.000000,0.000000,5.590660,149.802778,82.966960,0.754882,1.452462,0.364959,367.444988,60.697800,17.074378,15.820048,0.771502,2.951001,23.149705,1.172956
08/01/2013 18:00:00,0.274000,33.865689,25.671379,1.000000,0.000000,5.593638,150.065410,83.062321,0.754847,1.453844,0.365823,367.196873,60.687875,17.095645,15.810194,0.770935,2.946266,23.147578,1.173341
08/01/2013 19:00:00,0.304000,33.863085,25.666171,1.000000,0.000000,5.596615,150.328041,83.157681,0.754812,1.455226,0.366687,366.948759,60.677950,17.116911,15.800341,0.770369,2.941531,23.145452,1.173725
08/01/2013 20:00:00,0.344000,33.860481,25.660962,1.000000,0.000000,5.599592,150.590672,83.253042,0.754776,1.456608,0.367552,366.700645,60.668026,17.138178,15.790487,0.769802,2.936796,23.143325,1.174109
08/01/2013 21:00:00,0.364000,33.857877,25.655754,1.000000,0.000000,5.602570,150.853304,83.348403,0.754741,1.457991,0.368416,366.452530,60.658101,17.159445,15.780633,0.769235,2.932061,23.141198,1.174493
08/01/2013 22:00:00,0.324000,33.855273,25.650546,1.000000,0.000000,5.605547,151.115935,83.443763,0.754705,1.459373,0.369281,366.204416,60.648177,17.180712,15.770780,0.768669,2.927326,23.139072,1.174877
08/01/2013 23:00:00,0.254000,33.852669,25.645338,1.000000,0.000000,5.608524,151.378567,83.539124,0.754670,1.460755,0.370145,365.956302,60.638252,17.201979,15.760926,0.768102,2.922591,23.136945,1.175262
09/01/2013 00:00:00,0.174000,33.850065,25.640129,1.000000,0.000000,5.611502,151.641198,83.634485,0.754634,1.462137,0.371009,365.708187,60.628327,17.223246,15.751073,0.767535,2.917855,23.134818,1.175646
09/01/2013 01:00:00,0.084000,33.847461,25.634921,1.000000,0.000000,5.614479,151.903829,83.729845,0.754599,1.463520,0.371874,365.460073,60.618403,17.244513,15.741219,0.766969,2.913120,23.132692,1.176030
09/01/2013 02:00:00,0.004000,33.844857,25.629713,1.000000,0.000000,5.617456,152.166461,83.825206,0.754564,1.464902,0.372738,365.211959,60.608478,17.265780,15.731365,0.766402,2.908385,23.130565,1.176414
09/01/2013 03:00:00,-0.086000,33.842252,25.624505,1.000000,0.000000,5.620434,152.429092,83.920567,0.754528,1.466284,0.373603,364.963844,60.598554,17.287047,15.721512,0.765835,2.903650,23.128438,1.176798
09/01/2013 04:00:00,-0.176000,33.839648,25.619297,1.000000,0.000000,5.623411,152.691723,84.015927,0.754493,1.467667,0.374467,364.715730,60.588629,17.308314,15.711658,0.765269,2.898915,23.126311,1.177182
09/01/2013 05:00:00,-0.246000,33.837044,25.614088,1.000000,0.000000,5.626389,152.954355,84.111288,0.754457,1.469049,0.375331,364.467616,60.578705,17.329581,15.701804,0.764702,2.894180,23.124185,1.177567
09/01/2013 06:00:00,-0.306000,33.834440,25.608880,1.000000,0.000000,5.629366,153.216986,84.206649,0.754422,1.470431,0.376196,364.219501,60.568780,17.350848,15.691951,0.764135,2.889445,23.122058,1.177951
09/01/2013 07:00:00,-0.336000,33.831836,25.603672,1.000000,0.000000,5.632343,153.479618,84.302009,0.754386,1.471813,0.377060,363.971387,60.558855,17.372115,15.682097,0.763569,2.884709,23.119931,1.178335
09/01/2013 08:00:00,-0.346000,33.829232,25.598464,1.000000,0.000000,5.635321,153.742249,84.397370,0.754351,1.473196,0.377925,363.723273,60.548931,17.393382,15.672244,0.763002,2.879974,23.117805,1.178719
09/01/2013 09:00:00,-0.326000,33.826628,25.593255,1.000000,0.000000,5.638298,154.004880,84.492731,0.754316,1.474578,0.378789,363.475158,60.539006,17.414649,15.662390,0.762435,2.875239,23.115678,1.179103
09/01/2013 10:00:00,-0.276000,33.824024,25.588047,1.000000,0.000000,5.641275,154.267512,84.588091,0.754280,1.475960,0.379653,363.227044,60.529082,17.435916,15.652536,0.761869,2.870504,23.113551,1.179488
09/01/2013 11:00:00,-0.236000,33.821419,25.582839,1.000000,0.000000,5.644253,154.530143,84.683452,0.754245,1.477342,0.380518,362.978930,60.519157,17.457183,15.642683,0.761302,2.865769,23.111425,1.179872
09/01/2013 12:00:00,-0.186000,33.818815,25.577631,1.000000,0.000000,5.647230,154.792774,84.778813,0.754209,1.478725,0.381382,362.730815,60.509233,17.478449,15.632829,0.760736,2.861034,23.109298,1.180256
09/01/2013 13:00:00,-0.146000,33.816211,25.572422,1.000000,0.000000,5.650208,155.055406,84.874173,0.754174,1.480107,0.382247,362.482701,60.499308,17.499716,15.622976,0.760169,2.856299,23.107171,1.180640
09/01/2013 14:00:00,-0.096000,33.813607,25.567214,1.000000,0.000000,5.653185,155.318037,84.969534,0.754138,1.481489,0.383111,362.234587,60.489383,17.520983,15.613122,0.759602,2.851564,23.105045,1.181024
09/01/2013 15:00:00,-0.056000,33.811003,25.562006,1.000000,0.000000,5.656162,155.580669,85.064895,0.754103,1.482871,0.383975,361.986472,60.479459,17.542250,15.603268,0.759036,2.846828,23.102918,1.181408
09/01/2013 16:00:00,-0.006000,33.808399,25.556798,1.000000,0.000000,5.659140,155.843300,85.160255,0.754067,1.484254,0.384840,361.738358,60.469534,17.563517,15.593415,0.758469,2.842093,23.100791,1.181793
09/01/2013 17:00:00,0.054000,33.805795,25.551589,1.000000,0.000000,5.662117,156.105931,85.255616,0.754032,1.485636,0.385704,361.490244,60.459610,17.584784,15.583561,0.757902,2.837358,23.098664,1.182177
09/01/2013 18:00:00,0.114000,33.803191,25.546381,1.000000,0.000000,5.665094,156.368563,85.350977,0.753997,1.487018,0.386569,361.242129,60.449685,17.606051,15.573708,0.757336,2.832623,23.096538,1.182561
09/01/2013 19:00:00,0.184000,33.800586,25.541173,1.000000,0.000000,5.668072,156.631194,85.446337,0.753961,1.488400,0.387433,360.994015,60.439761,17.627318,15.563854,0.756769,2.827888,23.094411,1.182945
09/01/2013 20:00:00,0.224000,33.797982,25.535965,1.000000,0.000000,5.671049,156.893826,85.541698,0.753926,1.489783,0.388297,360.745901,60.429836,17.648585,15.554000,0.756202,2.823153,23.092284,1.183329
09/01/2013 21:00:00,0.244000,33.795378,25.530756,1.000000,0.000000,5.674027,157.156457,85.637059,0.753890,1.491165,0.389162,360.497786,60.419911,17.669852,15.544147,0.755636,2.818418,23.090158,1.183713
09/01/2013 22:00:00,0.254000,33.792774,25.525548,1.000000,0.000000,5.677004,157.419088,85.732419,0.753855,1.492547,0.390026,360.249672,60.409987,17.691119,15.534293,0.755069,2.813683,23.088031,1.184098
09/01/2013 23:00:00,0.214000,33.790170,25.520340,1.000000,0.000000,5.679981,157.681720,85.827780,0.753819,1.493930,0.390891,360.001558,60.400062,17.712386,15.524440,0.754502,2.808947,23.085904,1.184482
10/01/2013 00:00:00,0.134000,33.787566,25.515132,1.000000,0.000000,5.682959,157.944351,85.923141,0.753784,1.495312,0.391755,359.753443,60.390138,17.733653,15.514586,0.753936,2.804212,23.083778,1.184866
10/01/2013 01:00:00,0.044000,33.784962,25.509924,1.000000,0.000000,5.685936,158.206982,86.018501,0.753749,1.496694,0.392619,359.505329,60.380213,17.754920,15.504732,0.753369,2.799477,23.081651,1.185250
10/01/2013 02:00:00,-0.036000,33.782358,25.504715,1.000000,0.000000,5.688913,158.469614,86.113862,0.753713,1.498076,0.393484,359.257215,60.370289,17.776187,15.494879,0.752802,2.794742,23.079524,1.185634
10/01/2013 03:00:00,-0.136000,33.779754,25.499507,1.000000,0.000000,5.691891,158.732245,86.209223,0.753678,1.499459,0.394348,359.009100,60.360364,17.797454,15.485025,0.752236,2.790007,23.077397,1.186019
10/01/2013 04:00:00,-0.226000,33.777149,25.494299,1.000000,0.000000,5.694868,158.994877,86.304583,0.753642,1.500841,0.395213,358.760986,60.350439,17.818721,15.475171,0.751669,2.785272,23.075271,1.186403
